id,created_at,title,predicted_price_tnd
960ca371-619b-484a-8e75-1e090a67f4f7,2026-04-13T13:23:10.642505+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

903eb092-b06e-466a-93d9-80dfb9f61603,2026-04-13T13:23:09.145264+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

34c99bf4-58c9-48fe-a047-57b8e46c2b15,2026-04-13T13:23:07.848165+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

58b51067-d081-4907-b622-3c8969b3a727,2026-04-13T13:23:06.444246+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

b650972b-1229-48df-99b7-2919c95e306d,2026-04-13T13:23:04.823134+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

3e017cbe-dc61-4bbe-b032-b7c8cc7f8d28,2026-04-13T13:23:03.032668+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

713c19ff-fa22-4a18-9424-f538d73b4d03,2026-04-13T13:23:01.324216+00:00,Annonces de inmuebles en vente à Grand Tunis et zone,315010.0

6e48e9f8-ac0e-4a33-b81c-1d104614faf4,2026-04-13T13:22:59.947025+00:00,Annonces maisons et appartements à vendre et à louer - Tecnocasa.tn,315010.0

02629652-b669-4e0c-bab4-852769ed0c23,2026-04-13T13:22:56.820808+00:00,"Annonces de biens immobilier pour entreprise et commerce, location et vente de biens immobiliers - Tecnocasa.tn",315010.0

baa61224-da79-4704-926a-78fabd778252,2026-04-13T13:22:53.592582+00:00,Maison in Sousse Medina,774989.0

1acf76a9-d829-4297-aeba-f78afa4e24cd,2026-04-13T13:22:51.973689+00:00,www.tunisie-annonce.com - Gestion des annonces,161736.0

cf2c5cbf-c2a5-4639-8e84-f0cb5c30cb19,2026-04-13T13:22:51.086273+00:00,www.tunisie-annonce.com - Le site des petites annonces,161736.0

a8dbf696-3629-4470-bce1-19f62eb83b3e,2026-04-13T13:22:50.101813+00:00,Petites Annonces  Services en Tunisie,315010.0

65cadfe5-6301-4ad9-941b-4b5649a38655,2026-04-13T13:22:47.761925+00:00,Petites Annonces  Bonnes Affaires en Tunisie,315010.0

8436ebff-882e-4e4f-91ce-b18a132d2d51,2026-04-13T13:22:45.819095+00:00,Petites Annonces  Informatique en Tunisie,315010.0

a34e337a-78cf-41c4-aebd-4eca22b236e9,2026-04-13T13:22:41.292621+00:00,Petites Annonces  Electroménager en Tunisie,315010.0

3cd9ee9d-8206-444a-8068-8fb5e985daf2,2026-04-13T13:22:39.636684+00:00,Petites Annonces  Image & Son en Tunisie,315010.0

6c69ed9b-8513-4341-b22e-670d6d047508,2026-04-13T13:22:37.676457+00:00,Petites Annonces  Téléphonie en Tunisie,315010.0

9fe2f4ae-c93b-4990-b467-677d134e73be,2026-04-13T13:22:35.177082+00:00,Petites Annonces Emploi en Tunisie - Toutes les offres d'emploi. Déposer votre CV et lettre de motivation,315010.0

da8547b2-0e44-4a4c-b773-991f55fa2746,2026-04-13T13:22:33.438292+00:00,Petites Annonces Auto/Moto en Tunisie - Voitures d'occasion et neuves | Peugeots | Volkswagen | Renault | Nissan | Fiat | Citroen,315010.0

03e08fca-0264-4dfb-a46e-665e9e8663ba,2026-04-13T13:22:31.383705+00:00,Petites Annonces Immobilier en Tunisie,315010.0

213837e2-96f3-4bf9-87da-741eae765a7d,2026-04-13T13:22:28.789607+00:00,Petites Annonces Terrain en Tunisie,497652.0

f2a8f671-4e9c-4418-a27c-a8765cae90c8,2026-04-13T13:22:26.419201+00:00,Petites Annonces Vente en Tunisie,315010.0

ba4b3348-acad-4a16-bdfc-861f5dd3241e,2026-04-13T13:22:24.293547+00:00,Petites Annonces Location vacances en Tunisie,315010.0

7c66a562-726e-43a4-8720-b3f664007d69,2026-04-13T13:22:22.665202+00:00,Petites Annonces Location en Tunisie,419659.0

5b043fb7-a35b-4f9e-9b32-866e4ef1e482,2026-04-13T13:22:21.671033+00:00,Petites Annonces Immobilier en Tunisie,419659.0

bdec5748-0416-48c5-95aa-485dbb011097,2026-04-13T13:22:20.587562+00:00,www.tunisie-annonce.com - Le site des petites annonces,315010.0

fd318e68-f74e-4aed-90b2-0fbbedd4378e,2026-04-13T13:22:19.819970+00:00,Tunisie Annonce :: Immobilier Tunisie TN -  petites annonces gratuites location vente terrain voiture auto moto  emploi immobilier BIZ,315010.0

3a1214dd-cef3-4bf1-9b87-67f80e956c4e,2026-04-13T13:22:18.766605+00:00,Tunisie Annonce :: Immobilier Tunisie TN -  petites annonces gratuites location vente terrain voiture auto moto  emploi immobilier BIZ,315010.0

d7e55c16-890c-4401-8e52-026727bb42c4,2026-04-13T13:22:16.687680+00:00,"Immobilier neuf à La Marsa, Immobilier neuf - Mubawab",315010.0

6569102f-8421-4b35-8ba5-810e0b8bf65c,2026-04-13T13:22:14.912285+00:00,"Immobilier neuf à La Manouba, Immobilier neuf - Mubawab",315010.0

16c82e57-6b6d-410a-977f-7874f73006f4,2026-04-13T13:22:13.018166+00:00,"Immobilier neuf à Kairouan Ville, Immobilier neuf - Mubawab",315010.0

d7f24a8a-9cea-477f-a5f2-b692239b2d90,2026-04-13T13:22:11.490017+00:00,"Immobilier neuf à Hammamet, Immobilier neuf - Mubawab",456468.0

0f23e61e-4e6b-4d4d-8e48-f44b3aa295af,2026-04-13T13:22:09.919257+00:00,"Immobilier neuf à Hammam Sousse, Immobilier neuf - Mubawab",315010.0

63cf4e02-9292-4e98-bee2-352983687b3c,2026-04-13T13:22:08.348751+00:00,"Immobilier neuf à Grombalia, Immobilier neuf - Mubawab",315010.0

c3681a6f-d0e5-476d-8543-67f88b2b4f79,2026-04-13T13:22:06.497930+00:00,"Immobilier neuf à Fouchana, Immobilier neuf - Mubawab",315010.0

d561aaf0-7935-46ad-83f8-3446c4e95e28,2026-04-13T13:22:04.463401+00:00,"Immobilier neuf à Ezzahra, Immobilier neuf - Mubawab",362274.0

fb4d4d74-61dd-4583-9313-11b1fdd02092,2026-04-13T13:22:02.846863+00:00,"Immobilier neuf à El Mourouj, Immobilier neuf - Mubawab",315010.0

2dc9f624-09f3-4dc0-ab56-9b8c64207078,2026-04-13T13:22:01.213737+00:00,"Immobilier neuf à El Menzah, Immobilier neuf - Mubawab",315010.0

92a6cb5a-9f6e-4c3f-8099-b1020bdb8346,2026-04-13T13:21:59.659908+00:00,"Immobilier neuf à Djerba, Immobilier neuf - Mubawab",315010.0

5ddfe183-dd20-4123-8e52-9340626b0096,2026-04-13T13:21:58.005161+00:00,"Immobilier neuf à Carthage, Immobilier neuf - Mubawab",315010.0

46e6fb2a-8e6d-4d8e-be15-5c94ea96c5bf,2026-04-13T13:21:56.335726+00:00,"Immobilier neuf à Boumhel Bassatine, Immobilier neuf - Mubawab",315010.0

07befcac-a2bc-4277-ae10-7eb84a82f89b,2026-04-13T13:21:54.657056+00:00,"Immobilier neuf à Bizerte, Immobilier neuf - Mubawab",315010.0

d29091c1-ab73-40da-a054-cd99fdcf6679,2026-04-13T13:21:52.802104+00:00,"Immobilier neuf à Ariana Ville, Immobilier neuf - Mubawab",640086.0

8b81e53d-1ad6-490c-88f7-a8c0aead32ba,2026-04-13T13:21:51.016078+00:00,"Immobilier neuf à Akouda, Immobilier neuf - Mubawab",315010.0

3173c85e-37ad-49ea-b1bd-36c362ce3830,2026-04-13T13:21:48.752899+00:00,"Nuova costruzione Tunisia, Nuova costruzione - Mubawab",393919.0

eed1ff3b-a161-4660-9210-287557181e7f,2026-04-13T13:21:46.300565+00:00,"New homes Tunisia, New homes - Mubawab",566788.0

5a767387-75b8-48f3-b5de-03aa8b5f715f,2026-04-13T13:21:43.850832+00:00,"قارات جديدة في تونس, عقارات جديدة - Mubawab",315010.0

f26e7249-9ea4-4c30-8f8b-5a07a3197a15,2026-04-13T13:21:41.976510+00:00,"Immobilier neuf en Tunisie, Immobilier neuf - Mubawab",336982.0

6cd38076-7e7c-4797-aec4-4cf6d331eb96,2026-04-13T13:21:38.901712+00:00,appartement s3 avec un jardin très haut standing neuf,352597.0

752775f0-e54a-4236-89cb-47be9edc6cf4,2026-04-13T13:21:37.173301+00:00,a louer S+1 haut standing à cité Wahat l’aouina,319807.0

62bd09ba-bef5-46fe-acb5-c0eceffeb883,2026-04-13T13:21:35.854140+00:00,A vendre Appartement S0 au Lac2,334622.0

63fc3868-96f3-4a23-9dbc-04e00ef1a6b2,2026-04-13T13:21:34.552446+00:00,À Louer Appartement S2 Indépendant au Lac 2,347308.0

ae1565f6-167e-45d5-b77b-ebf6f4639e59,2026-04-13T13:21:32.767570+00:00,Appartement S+3 à louer à Cité les Palmeraies,315010.0

f9f4ce13-1c0e-41e1-a9b0-01a8f5f48030,2026-04-13T13:21:30.446728+00:00,Appartement S+2 à vendre à Cité les Palmeraies,315010.0

3fdb528d-4362-41e8-bfe1-058650ea3159,2026-04-13T13:21:28.294697+00:00,Appartement à vendre à Djerba Aghir 200m de la plage,409188.0

c3c28f51-5e93-42f7-81ac-bf2438bb0792,2026-04-13T13:21:26.951869+00:00,A Louer un bel S+3 très haut standing à l'Aouina,508714.0

ca9abfc5-b79c-44d0-a74b-3383055799c7,2026-04-13T13:21:25.538870+00:00,A Louer un appartement S+2 à l'Aouina,337158.0

a208245b-ae48-49c8-beca-51a0974e1053,2026-04-13T13:21:24.073999+00:00,A Vendre un S+4 à Jardins de Carthage,516928.0

583d80dd-0ef6-40dc-81d8-9415ce500727,2026-04-13T13:21:21.791392+00:00,A louer un appartement Très Haut Standing au Menzah 9 S3,319807.0

3c6225d3-eeb4-4466-b47d-2a7643736c66,2026-04-13T13:21:20.389307+00:00,Location S+1 meublé pour moyenne ou longue durée à la Goulette,319807.0

1bd536f6-6733-429b-b9bd-9a158f51965d,2026-04-13T13:21:18.534584+00:00,"À louer – Duplex à Khreidine, La Goulette",315010.0

6109cb6e-5d65-4f73-b497-56d65ff75a9d,2026-04-13T13:21:15.752030+00:00,À louer Cosy S+1 Meublé à Ain Zaghouane,315010.0

4f57e17e-86dd-4f03-87d6-5a3647598750,2026-04-13T13:21:13.263558+00:00,A Louer Appartement S1 au Lac1,345131.0

aa35610b-aa27-4dc6-8aaa-966bcfc106ac,2026-04-13T13:21:11.125153+00:00,Appartement meublé Les Berges du Lac 1,315010.0

e80b2154-eba2-42d7-9ffc-e86bfe64c47d,2026-04-13T13:21:08.889913+00:00,"Rechercher de l'immobilier, des voitures, des smartphones et PCs, et plus sur tayara",434635.0

00e74f8e-2b45-4f28-a8f3-371ce85dee76,2026-04-13T13:21:04.809799+00:00,A vendre un appartement S+2 au 2éme étage,302939.0

816c2e0f-78b1-4fc3-993c-f41e60532e82,2026-04-13T13:21:02.533479+00:00,Appartements,315010.0

b1d138d6-b4f5-48ef-b960-6401367d9901,2026-04-13T13:20:59.962956+00:00,Tayara | Achetez et vendre gratuitement près de chez vous,161736.0

demo-listing_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-tements_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-dd40d7e_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-defined_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-0022595_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-0018415_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-9d56566_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-b175a2a_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-a879521_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ec5e95c_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-536c3f9_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-441de47_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ec5d2b0_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-80cc288_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-a8a3a47_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-19c2614_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-a8881be_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-a8b8250_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-b1aab46_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-a1bebb3_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-tion:p:1,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-romotion,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-nce.com_,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-once.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-lier.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-yp=10101,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-yp=10105,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-yp=10102,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-yp=10104,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-_rub=102,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-Auto.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ploi.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-onie.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-eSon.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ager.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ique.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-aire.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-vice.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-mpte.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-nces.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-oris.asp,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ial.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-son.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ite.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-nis.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-2,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-3,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-4,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-5,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-6,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ml_pag-7,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-l_pag-42,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-uan.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ina.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ana.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ous.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ria.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ine.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-age.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-ord.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

demo-dra.html,2026-04-11T00:00:00+00:00,Agent Demo Listing,123456.0

